lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,form,norm_form,postag,form_eng,norm_form_eng
98519606,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:308,308,αν,an,ἂν,αν,g--------,a)\n,an
255618218,ζάω,za/w,urn:cts:greekLit:tlg0011.tlg002:309,309,ζαω,zaw,ζῶντες,ζωντες,v-pppamn-,zw=ntes,zwntes
211601052,κρεμαστός,kremasto/s,urn:cts:greekLit:tlg0011.tlg002:309,309,κρεμαστος,kremastos,κρεμαστοὶ,κρεμαστοι,a-p---mn-,kremastoi\,kremastoi
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:309,309,οδε,ode,τήνδε,τηνδε,p-s---fa-,th/nde,thnde
158636067,δηλόω,dhlo/w,urn:cts:greekLit:tlg0011.tlg002:309,309,δηλοω,dhlow,δηλώσηθ̓,δηλωσηθ,v2pasa---,dhlw/shq,dhlwshq
206919539,ὕβρις,u(/bris,urn:cts:greekLit:tlg0011.tlg002:309,309,υβρις,ubris,ὕβριν,υβριν,n-s---fa-,u(/brin,ubrin
134905199,ἵνα,i(/na,urn:cts:greekLit:tlg0011.tlg002:310,310,ινα,ina,ἵν̓,ιν,c--------,i(/n,in
189148659,οἶδα,oi)=da,urn:cts:greekLit:tlg0011.tlg002:310,310,οιδα,oida,εἰδότες,ειδοτες,v-prpamn-,ei)do/tes,eidotes
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:310,310,ο,o,τὸ,το,l-s---na-,to\,to
178645594,κέρδος,ke/rdos,urn:cts:greekLit:tlg0011.tlg002:310,310,κερδος,kerdos,κέρδος,κερδος,n-s---na-,ke/rdos,kerdos
233112223,ἔνθεν,e)/nqen,urn:cts:greekLit:tlg0011.tlg002:310,310,ενθεν,enqen,ἔνθεν,ενθεν,d--------,e)/nqen,enqen
364255775,οἰστέος,oi)ste/os,urn:cts:greekLit:tlg0011.tlg002:310,310,οιστεος,oisteos,οἰστέον,οιστεον,a-s---nn-,oi)ste/on,oisteon
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:311,311,ο,o,τὸ,το,l-s---na-,to\,to
237424908,λοιπός,loipo/s,urn:cts:greekLit:tlg0011.tlg002:311,311,λοιπος,loipos,λοιπὸν,λοιπον,a-s---na-,loipo\n,loipon
213484555,ἁρπάζω,a(rpa/zw,urn:cts:greekLit:tlg0011.tlg002:311,311,αρπαζω,arpazw,ἁρπάζητε,αρπαζητε,v2ppsa---,a(rpa/zhte,arpazhte
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:311,311,και,kai,καὶ,και,c--------,kai\,kai
228772726,μανθάνω,manqa/nw,urn:cts:greekLit:tlg0011.tlg002:311,311,μανθανω,manqanw,μάθηθ̓,μαθηθ,v2pasa---,ma/qhq,maqhq
169122587,ὅτι,o(/ti,urn:cts:greekLit:tlg0011.tlg002:311,311,οτι,oti,ὅτι,οτι,c--------,o(/ti,oti
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:312,312,ου,ou,οὐκ,ουκ,d--------,ou)k,ouk
118757826,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:312,312,εκ,ek,ἐξ,εξ,r--------,e)c,ec
192804308,ἅπας,a(/pas,urn:cts:greekLit:tlg0011.tlg002:312,312,απας,apas,ἅπαντος,απαντος,a-s---ng-,a(/pantos,apantos
139845350,δεῖ,dei=,urn:cts:greekLit:tlg0011.tlg002:312,312,δει,dei,δεῖ,δει,v3spia---,dei=,dei
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:312,312,ο,o,τὸ,το,l-s---na-,to\,to
192698832,κερδαίνω,kerdai/nw,urn:cts:greekLit:tlg0011.tlg002:312,312,κερδαινω,kerdainw,κερδαίνειν,κερδαινειν,v--pna---,kerdai/nein,kerdainein
164838035,φιλέω,file/w,urn:cts:greekLit:tlg0011.tlg002:312,312,φιλεω,filew,φιλεῖν,φιλειν,v--pna---,filei=n,filein
118757826,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:313,313,εκ,ek,ἐκ,εκ,r--------,e)k,ek
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:313,313,ο,o,τῶν,των,l-p---ng-,tw=n,twn
144915106,γάρ,ga/r,urn:cts:greekLit:tlg0011.tlg002:313,313,γαρ,gar,γὰρ,γαρ,g--------,ga\r,gar
155175176,αἰσχρός,ai)sxro/s,urn:cts:greekLit:tlg0011.tlg002:313,313,αισχρος,aisxros,αἰσχρῶν,αισχρων,a-p---ng-,ai)sxrw=n,aisxrwn
186514962,λῆμμα,lh=mma,urn:cts:greekLit:tlg0011.tlg002:313,313,λημμα,lhmma,λημμάτων,λημματων,n-p---ng-,lhmma/twn,lhmmatwn
217939499,πλείων,plei/wn,urn:cts:greekLit:tlg0011.tlg002:313,313,πλειων,pleiwn,πλείονας,πλειονας,a-p---mac,plei/onas,pleionas
293868890,ἀτάομαι,a)ta/omai,urn:cts:greekLit:tlg0011.tlg002:314,314,αταομαι,ataomai,ἀτωμένους,ατωμενους,v-ppppma-,a)twme/nous,atwmenous
145707819,εἶδον,ei)=don,urn:cts:greekLit:tlg0011.tlg002:314,314,ειδον,eidon,ἴδοις,ιδοις,v2saoa---,i)/dois,idois
98519606,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:314,314,αν,an,ἂν,αν,g--------,a)\n,an
118155281,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:314,314,η,h,ἢ,η,c--------,,h
287382132,σώζω,sw/zw,urn:cts:greekLit:tlg0011.tlg002:314,314,σωζω,swzw,σεσωσμένους,σεσωσμενους,v-prpema-,seswsme/nous,seswsmenous
147779115,εἶπον,ei)=pon,urn:cts:greekLit:tlg0011.tlg002:315,315,ειπον,eipon,εἰπεῖν,ειπειν,v--ana---,ei)pei=n,eipein
229972436,τις,tis,urn:cts:greekLit:tlg0011.tlg002:315,315,τις,tis,τι,τι,p-s---na-,ti,ti
271460838,δίδωμι,di/dwmi,urn:cts:greekLit:tlg0011.tlg002:315,315,διδωμι,didwmi,δώσεις,δωσεις,v2sfia---,dw/seis,dwseis
118155281,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:315,315,η,h,ἢ,η,c--------,,h
252586672,στρέφω,stre/fw,urn:cts:greekLit:tlg0011.tlg002:315,315,στρεφω,strefw,στραφεὶς,στραφεις,v-sappmn-,strafei\s,strafeis
214010471,οὕτως,ou(/tws,urn:cts:greekLit:tlg0011.tlg002:315,315,ουτως,outws,οὕτως,ουτως,d--------,ou(/tws,outws
170044436,εἶμι,ei)=mi,urn:cts:greekLit:tlg0011.tlg002:315,315,ειμι,eimi,ἴω,ιω,v1spsa---,i)/w,iw
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:316,316,ου,ou,οὐκ,ουκ,d--------,ou)k,ouk
143535500,εἴδω,ei)/dw,urn:cts:greekLit:tlg0011.tlg002:316,316,ειδω,eidw,οἶσθα,οισθα,v2sria---,oi)=sqa,oisqa
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:316,316,και,kai,καὶ,και,c--------,kai\,kai
340358196,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:316,316,νυν,nun,νῦν,νυν,d--------,nu=n,nun
220270821,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:316,316,ως,ws,ὡς,ως,c--------,w(s,ws
210288868,ἀνιαρός,a)niaro/s,urn:cts:greekLit:tlg0011.tlg002:316,316,ανιαρος,aniaros,ἀνιαρῶς,ανιαρως,d--------,a)niarw=s,aniarws
176170215,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:316,316,λεγω,legw,λέγεις,λεγεις,v2spia---,le/geis,legeis
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:317,317,εν,en,ἐν,εν,r--------,e)n,en
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:317,317,ο,o,τοῖσιν,τοισιν,l-p---nd-,toi=sin,toisin
205974176,οὖς,ou)=s,urn:cts:greekLit:tlg0011.tlg002:317,317,ους,ous,ὠσὶν,ωσιν,n-p---nd-,w)si\n,wsin
118155281,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:317,317,η,h,ἢ,η,c--------,,h
129537366,ἐπί,e)pi/,urn:cts:greekLit:tlg0011.tlg002:317,317,επι,epi,πὶ,πι,r--------,pi\,pi
139322582,ψυχή,Yuxh/,urn:cts:greekLit:tlg0011.tlg002:317,317,ψυχη,Yuxh,ψυχῇ,ψυχη,n-s---fd-,Yuxh|=,Yuxh
140883406,δάκνω,da/knw,urn:cts:greekLit:tlg0011.tlg002:317,317,δακνω,daknw,δάκνει,δακνει,v3spia---,da/knei,daknei
221740961,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:318,318,τις,tis,τί,τι,p-s---na-,ti/,ti
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:318,318,δε,de,δὲ,δε,g--------,de\,de
214615260,ῥυθμίζω,r(uqmi/zw,urn:cts:greekLit:tlg0011.tlg002:318,318,ρυθμιζω,ruqmizw,ῥυθμίζεις,ρυθμιζεις,v2spia---,r(uqmi/zeis,ruqmizeis
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:318,318,ο,o,τὴν,την,l-s---fa-,th\n,thn
134065740,ἐμός,e)mo/s,urn:cts:greekLit:tlg0011.tlg002:318,318,εμος,emos,ἐμὴν,εμην,a-s---fa-,e)mh\n,emhn
196756613,λύπη,lu/ph,urn:cts:greekLit:tlg0011.tlg002:318,318,λυπη,luph,λύπην,λυπην,n-s---fa-,lu/phn,luphn
319527332,ὅπου,o(/pou,urn:cts:greekLit:tlg0011.tlg002:318,318,οπου,opou,ὅπου,οπου,d--------,o(/pou,opou
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:319,319,ο,o,ὁ,ο,l-s---mn-,o(,o
159617278,δράω,dra/w,urn:cts:greekLit:tlg0011.tlg002:319,319,δραω,draw,δρῶν,δρων,v-sppamn-,drw=n,drwn
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:319,319,συ,su,σ̓,σ,p-s---ma-,s,s
205066232,ἀνιάω,a)nia/w,urn:cts:greekLit:tlg0011.tlg002:319,319,ανιαω,aniaw,ἀνιᾷ,ανια,v3spia---,a)nia|=,ania
169094205,φρήν,frh/n,urn:cts:greekLit:tlg0011.tlg002:319,319,φρην,frhn,φρένας,φρενας,n-p---fa-,fre/nas,frenas
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:319,319,δε,de,δ̓,δ,g--------,d,d
205974176,οὖς,ou)=s,urn:cts:greekLit:tlg0011.tlg002:319,319,ους,ous,ὦτ̓,ωτ,n-p---na-,w)=t,wt
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:319,319,εγω,egw,ἐγώ,εγω,p-s---mn-,e)gw/,egw
369028181,οἴμοι,oi)/moi,urn:cts:greekLit:tlg0011.tlg002:320,320,οιμοι,oimoi,οἴμ̓,οιμ,i--------,oi)/m,oim
220270821,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:320,320,ως,ws,ὡς,ως,d--------,w(s,ws
324127333,λάλημα,la/lhma,urn:cts:greekLit:tlg0011.tlg002:320,320,λαλημα,lalhma,λάλημα,λαλημα,n-s---nn-,la/lhma,lalhma
149975509,δῆλος,dh=los,urn:cts:greekLit:tlg0011.tlg002:320,320,δηλος,dhlos,δῆλον,δηλον,a-s---nn-,dh=lon,dhlon
136702577,ἐκφύω,e)kfu/w,urn:cts:greekLit:tlg0011.tlg002:320,320,εκφυω,ekfuw,ἐκπεφυκὸς,εκπεφυκος,v-srpann-,e)kpefuko\s,ekpefukos
172737180,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:320,320,ειμι,eimi,εἶ,ει,v2spia---,ei)=,ei
403358961,οὔκουν,ou)/koun,urn:cts:greekLit:tlg0011.tlg002:321,321,ουκουν,oukoun,οὔκουν,ουκουν,d--------,ou)/koun,oukoun
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:321,321,ο,o,τό,το,l-s---na-,to/,to
138053381,γε,ge,urn:cts:greekLit:tlg0011.tlg002:321,321,γε,ge,γ̓,γ,g--------,g,g
126376794,ἔργον,e)/rgon,urn:cts:greekLit:tlg0011.tlg002:321,321,εργον,ergon,ἔργον,εργον,n-s---na-,e)/rgon,ergon
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:321,321,ουτος,outos,τοῦτο,τουτο,a-s---na-,tou=to,touto
219795261,ποιέω,poie/w,urn:cts:greekLit:tlg0011.tlg002:321,321,ποιεω,poiew,ποιήσας,ποιησας,v-sapamn-,poih/sas,poihsas
220607979,ποτέ,pote/,urn:cts:greekLit:tlg0011.tlg002:321,321,ποτε,pote,ποτέ,ποτε,g--------,pote/,pote
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:322,322,και,kai,καὶ,και,c--------,kai\,kai
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:322,322,ουτος,outos,ταῦτ̓,ταυτ,a-p---na-,tau=t,taut
129537366,ἐπί,e)pi/,urn:cts:greekLit:tlg0011.tlg002:322,322,επι,epi,ἐπ̓,επ,r--------,e)p,ep
123248412,ἄργυρος,a)/rguros,urn:cts:greekLit:tlg0011.tlg002:322,322,αργυρος,arguros,ἀργύρῳ,αργυρω,n-s---md-,a)rgu/rw|,argurw
138053381,γε,ge,urn:cts:greekLit:tlg0011.tlg002:322,322,γε,ge,γε,γε,g--------,ge,ge
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:322,322,ο,o,τὴν,την,l-s---fa-,th\n,thn
139322582,ψυχή,Yuxh/,urn:cts:greekLit:tlg0011.tlg002:322,322,ψυχη,Yuxh,ψυχὴν,ψυχην,n-s---fa-,Yuxh\n,Yuxhn
243262100,προδίδωμι,prodi/dwmi,urn:cts:greekLit:tlg0011.tlg002:322,322,προδιδωμι,prodidwmi,προδούς,προδους,v-sapamn-,prodou/s,prodous
155403910,φεῦ,feu=,urn:cts:greekLit:tlg0011.tlg002:323,323,φευ,feu,φεῦ,φευ,i--------,feu=,feu
119146656,ἦ,h)=,urn:cts:greekLit:tlg0011.tlg002:324,324,η,h,ἦ,η,d--------,h)=,h
157286230,δεινός,deino/s,urn:cts:greekLit:tlg0011.tlg002:324,324,δεινος,deinos,δεινὸν,δεινον,a-s---nn-,deino\n,deinon
163312466,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:324,324,ος,os,ᾧ,ω,p-s---md-,,w
162962725,δοκέω,doke/w,urn:cts:greekLit:tlg0011.tlg002:324,324,δοκεω,dokew,δοκῇ,δοκη,v3spsa---,dokh|=,dokh
138053381,γε,ge,urn:cts:greekLit:tlg0011.tlg002:324,324,γε,ge,γε,γε,g--------,ge,ge
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:324,324,και,kai,καὶ,και,c--------,kai\,kai
123135951,ψευδής,Yeudh/s,urn:cts:greekLit:tlg0011.tlg002:324,324,ψευδης,Yeudhs,ψευδῆ,ψευδη,a-p---na-,Yeudh=,Yeudh
199459375,κομψεύω,komYeu/w,urn:cts:greekLit:tlg0011.tlg002:325,325,κομψευω,komYeuw,κόμψευέ,κομψευε,v2spma---,ko/mYeue/,komYeue
340358196,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:325,325,νυν,nun,νυν,νυν,d--------,nun,nun
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:325,325,ο,o,τὴν,την,l-s---fa-,th\n,thn
146810075,δόξα,do/ca,urn:cts:greekLit:tlg0011.tlg002:325,325,δοξα,doca,δόξαν,δοξαν,n-s---fa-,do/can,docan
134156090,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:325,325,ει,ei,εἰ,ει,c--------,ei),ei
