lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,case_type,number,gender,voice,tense,mood,person,ppl_voice,ppl_tense,ppl_gender,ppl_case,prn_type,prn_case,prn_gender
90245,πλουτέω,ploute/w,urn:cts:greekLit:tlg0011.tlg002:1168,1168,πλουτεω,ploutew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1168,1168,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:1168,1168,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
34314,κατά,kat,urn:cts:greekLit:tlg0011.tlg002:1168,1168,κατα,kata,None,None,None,None,None,None,None,None,None,None,None,None,None,None
65743,οἶκος,oi)=kos,urn:cts:greekLit:tlg0011.tlg002:1168,1168,οικος,oikos,nominative,sg,masculine,None,None,None,None,active,perfect,neuter,nominative,None,None,None
22907,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:1168,1168,ει,ei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
94123,βούλομαι,bou/lomai,urn:cts:greekLit:tlg0011.tlg002:1168,1168,βουλομαι,boulomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
57534,μέγας,me/gas,urn:cts:greekLit:tlg0011.tlg002:1168,1168,μεγας,megas,genitive,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1169,1169,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29045,ζάω,zw,urn:cts:greekLit:tlg0011.tlg002:1169,1169,ζαω,zaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
101505,τύραννος,tu/rannos,urn:cts:greekLit:tlg0011.tlg002:1169,1169,τυραννος,turannos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
63452,σχῆμα,sxh=ma,urn:cts:greekLit:tlg0011.tlg002:1169,1169,σχημα,sxhma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
42652,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:1169,1169,εχω,exw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
23982,ἐάν,e)n,urn:cts:greekLit:tlg0011.tlg002:1169,1169,εαν,ean,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:1169,1169,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
69975,ἄπειμι,a)/peimi,urn:cts:greekLit:tlg0011.tlg002:1169,1169,απειμι,apeimi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:1170,1170,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1170,1170,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
64200,χαίρω,xai/rw,urn:cts:greekLit:tlg0011.tlg002:1170,1170,χαιρω,xairw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
62173,ἄλλος,a)/llos,urn:cts:greekLit:tlg0011.tlg002:1170,1170,αλλος,allos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:1170,1170,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
73257,καπνός,kapno/s,urn:cts:greekLit:tlg0011.tlg002:1170,1170,καπνος,kapnos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
35699,σκιά,ski,urn:cts:greekLit:tlg0011.tlg002:1170,1170,σκια,skia,None,None,None,None,None,None,None,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:1171,1171,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:1171,1171,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
80498,πρίαμαι,pri/amai,urn:cts:greekLit:tlg0011.tlg002:1171,1171,πριαμαι,priamai,nominative,pl,feminine,None,None,None,None,None,None,None,None,None,None,None
49211,ἀνήρ,a)nh/r,urn:cts:greekLit:tlg0011.tlg002:1171,1171,ανηρ,anhr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53295,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:1171,1171,προς,pros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1171,1171,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
59862,ἡδονή,h(donh/,urn:cts:greekLit:tlg0011.tlg002:1171,1171,ηδονη,hdonh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
39915,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:1172,1172,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,interrogative,nominative,masculine_feminine
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:1172,1172,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28500,αὖ,au)=,urn:cts:greekLit:tlg0011.tlg002:1172,1172,αυ,au,None,None,None,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:1172,1172,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
67695,ἄχθος,a)/xq)os,urn:cts:greekLit:tlg0011.tlg002:1172,1172,αχθος,axq)os,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
94251,βασιλεύς,basileu/s,urn:cts:greekLit:tlg0011.tlg002:1172,1172,βασιλευς,basileus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
40235,ἥκω,h(/kw,urn:cts:greekLit:tlg0011.tlg002:1172,1172,ηκω,hkw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
49971,φέρω,fe/rw,urn:cts:greekLit:tlg0011.tlg002:1172,1172,φερω,ferw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
78410,θνήσκω,q)nh/skw,urn:cts:greekLit:tlg0011.tlg002:1173,1173,θνησκω,q)nhskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1173,1173,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:1173,1173,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29045,ζάω,zw,urn:cts:greekLit:tlg0011.tlg002:1173,1173,ζαω,zaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
74351,αἴτιος,ai)/tios,urn:cts:greekLit:tlg0011.tlg002:1173,1173,αιτιος,aitios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
78410,θνήσκω,q)nh/skw,urn:cts:greekLit:tlg0011.tlg002:1173,1173,θνησκω,q)nhskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1174,1174,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
39915,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:1174,1174,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,interrogative,nominative,masculine_feminine
75085,φονεύω,foneu/w,urn:cts:greekLit:tlg0011.tlg002:1174,1174,φονευω,foneuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
39915,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:1174,1174,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,interrogative,nominative,masculine_feminine
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:1174,1174,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1174,1174,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
68711,κεῖμαι,kei=mai,urn:cts:greekLit:tlg0011.tlg002:1174,1174,κειμαι,keimai,nominative,pl,feminine,None,None,None,None,None,None,None,None,None,None,None
48844,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:1174,1174,λεγω,legw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
57201,Αἵμων,Ai(/mwn,urn:cts:greekLit:tlg0011.tlg002:1175,1175,Αιμων,Aimwn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
76134,ὄλλυμι,o)/llumi,urn:cts:greekLit:tlg0011.tlg002:1175,1175,ολλυμι,ollumi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
101387,αὐτόχειρ,au)to/xeir,urn:cts:greekLit:tlg0011.tlg002:1175,1175,αυτοχειρ,autoxeir,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:1175,1175,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
74526,αἱμάσσω,ai(mssw,urn:cts:greekLit:tlg0011.tlg002:1175,1175,αιμασσω,aimassw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
89273,πότερος,po/teros,urn:cts:greekLit:tlg0011.tlg002:1176,1176,ποτερος,poteros,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
107209,πατρῷος,patrw|=os,urn:cts:greekLit:tlg0011.tlg002:1176,1176,πατρωος,patrwos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
14706,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:1176,1176,η,h,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53295,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:1176,1176,προς,pros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
86969,οἰκεῖος,oi)kei=os,urn:cts:greekLit:tlg0011.tlg002:1176,1176,οικειος,oikeios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
50831,χείρ,xei/r,urn:cts:greekLit:tlg0011.tlg002:1176,1176,χειρ,xeir,None,None,None,None,None,None,None,None,None,None,None,None,None,None
65990,αὐτός,au)to/s,urn:cts:greekLit:tlg0011.tlg002:1177,1177,αυτος,autos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
53295,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:1177,1177,προς,pros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
78086,ἑαυτοῦ,e(autou=,urn:cts:greekLit:tlg0011.tlg002:1177,1177,εαυτου,eautou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
61430,πατήρ,path/r,urn:cts:greekLit:tlg0011.tlg002:1177,1177,πατηρ,pathr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62192,μηνίω,mhni/w,urn:cts:greekLit:tlg0011.tlg002:1177,1177,μηνιω,mhniw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
62580,φόνος,fo/nos,urn:cts:greekLit:tlg0011.tlg002:1177,1177,φονος,fonos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
19563,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:1178,1178,ω,w,None,None,None,None,None,None,None,None,None,None,None,None,None,None
61687,μάντις,mntis,urn:cts:greekLit:tlg0011.tlg002:1178,1178,μαντις,mantis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
52181,ἔπος,e)/pos,urn:cts:greekLit:tlg0011.tlg002:1178,1178,επος,epos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
28986,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:1178,1178,ως,ws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
35704,ἄρα,a)/ra,urn:cts:greekLit:tlg0011.tlg002:1178,1178,αρα,ara,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
69203,ὀρθός,o)rq)o/s,urn:cts:greekLit:tlg0011.tlg002:1178,1178,ορθος,orq)os,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
53249,ἀνύω,a)nu/w,urn:cts:greekLit:tlg0011.tlg002:1178,1178,ανυω,anuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
28986,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:1179,1179,ως,ws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
39683,ὧδε,w(=de,urn:cts:greekLit:tlg0011.tlg002:1179,1179,ωδε,wde,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
42652,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:1179,1179,εχω,exw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
62173,ἄλλος,a)/llos,urn:cts:greekLit:tlg0011.tlg002:1179,1179,αλλος,allos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
87538,βουλεύω,bouleu/w,urn:cts:greekLit:tlg0011.tlg002:1179,1179,βουλευω,bouleuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34949,παρά,par,urn:cts:greekLit:tlg0011.tlg002:1179,1179,παρα,para,None,None,None,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1180,1180,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37006,μήν,mh/n,urn:cts:greekLit:tlg0011.tlg002:1180,1180,μην,mhn,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
41078,ὁράω,o(rw,urn:cts:greekLit:tlg0011.tlg002:1180,1180,οραω,oraw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
47754,τάλας,tlas,urn:cts:greekLit:tlg0011.tlg002:1180,1180,ταλας,talas,genitive,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
92315,Εὐρυδίκη,Eu)rudi/kh,urn:cts:greekLit:tlg0011.tlg002:1180,1180,Ευρυδικη,Eurudikh,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
55533,ὁμοῦ,o(mou=,urn:cts:greekLit:tlg0011.tlg002:1180,1180,ομου,omou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
44286,δάμαρ,dmar,urn:cts:greekLit:tlg0011.tlg002:1181,1181,δαμαρ,damar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1181,1181,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
57292,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:1181,1181,Κρεων,Krewn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
23331,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:1181,1181,εκ,ek,None,None,None,None,None,None,None,None,None,None,None,demonstrative,nominative,masculine
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:1181,1181,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49172,δῶμα,dw=ma,urn:cts:greekLit:tlg0011.tlg002:1181,1181,δωμα,dwma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
51508,ἤτοι,h)/toi,urn:cts:greekLit:tlg0011.tlg002:1182,1182,ητοι,htoi,nominative,pl,masculine,active,present,optative,3rd,None,None,None,None,None,None,None
53172,κλύω,klu/w,urn:cts:greekLit:tlg0011.tlg002:1182,1182,κλυω,kluw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
49924,παῖς,pai=s,urn:cts:greekLit:tlg0011.tlg002:1182,1182,παις,pais,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
14706,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:1182,1182,η,h,None,None,None,None,None,None,None,None,None,None,None,None,None,None
54570,τύχη,tu/xh,urn:cts:greekLit:tlg0011.tlg002:1182,1182,τυχη,tuxh,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
34949,παρά,par,urn:cts:greekLit:tlg0011.tlg002:1182,1182,παρα,para,None,None,None,None,None,None,None,None,None,None,None,None,None,None
19563,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:1183,1183,ω,w,None,None,None,None,None,None,None,None,None,None,None,None,None,None
38899,πᾶς,pa=s,urn:cts:greekLit:tlg0011.tlg002:1183,1183,πας,pas,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
65526,ἀστός,a)sto/s,urn:cts:greekLit:tlg0011.tlg002:1183,1183,αστος,astos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1183,1183,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62349,λόγος,lo/gos,urn:cts:greekLit:tlg0011.tlg002:1183,1183,λογος,logos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
129271,ἐπαισθάνομαι,e)paisq)nomai,urn:cts:greekLit:tlg0011.tlg002:1183,1183,επαισθανομαι,epaisq)anomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
53295,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:1184,1184,προς,pros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
71759,ἔξοδος,e)/codos,urn:cts:greekLit:tlg0011.tlg002:1184,1184,εξοδος,ecodos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
78677,στείχω,stei/xw,urn:cts:greekLit:tlg0011.tlg002:1184,1184,στειχω,steixw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
52362,Παλλάς,Palls,urn:cts:greekLit:tlg0011.tlg002:1184,1184,Παλλας,Pallas,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
24651,θεά,q)e,urn:cts:greekLit:tlg0011.tlg002:1184,1184,θεα,q)ea,None,None,None,None,None,None,None,None,None,None,None,None,None,None
56060,ὅπως,o(/pws,urn:cts:greekLit:tlg0011.tlg002:1185,1185,οπως,opws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
93220,ἱκνέομαι,i(kne/omai,urn:cts:greekLit:tlg0011.tlg002:1185,1185,ικνεομαι,ikneomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
61191,εὖγμα,eu)=gma,urn:cts:greekLit:tlg0011.tlg002:1185,1185,ευγμα,eugma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
125583,προσήγορος,prosh/goros,urn:cts:greekLit:tlg0011.tlg002:1185,1185,προσηγορος,proshgoros,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1186,1186,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
78415,τυγχάνω,tugxnw,urn:cts:greekLit:tlg0011.tlg002:1186,1186,τυγχανω,tugxanw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1186,1186,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
99927,κλεῖθρον,klei=q)ron,urn:cts:greekLit:tlg0011.tlg002:1186,1186,κλειθρον,kleiq)ron,nominative,sg,masculine,active,imperfect,indicative,1st,active,present,neuter,nominative,None,None,None
